SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Sales,Cost
SO43662,2017-07-03 00:00:00,322,227,288,6,3,"$419,46",$1258,$1239
SO43662,2017-07-03 00:00:00,326,227,288,6,5,"$419,46",$2097,$2066
SO43662,2017-07-03 00:00:00,328,227,288,6,3,"$419,46",$1258,$1239
SO43662,2017-07-03 00:00:00,330,227,288,6,3,"$419,46",$1258,$1239
SO43662,2017-07-03 00:00:00,332,227,288,6,3,"$419,46",$1258,$1239
SO43662,2017-07-03 00:00:00,334,227,288,6,3,"$419,46",$1258,$1239
SO43662,2017-07-03 00:00:00,338,227,288,6,2,"$419,46",$839,$826
SO43662,2017-07-03 00:00:00,342,227,288,6,5,"$419,46",$2097,$2066
SO43663,2017-07-03 00:00:00,322,510,282,4,1,"$419,46",$419,$413
SO43664,2017-07-04 00:00:00,229,397,286,1,1,"$28,84",$29,$32
SO43664,2017-07-04 00:00:00,235,397,286,1,1,"$28,84",$29,$32
SO43664,2017-07-04 00:00:00,344,397,286,1,3,"$2039,99",$6120,$5736
SO43664,2017-07-04 00:00:00,345,397,286,1,1,"$2039,99",$2040,$1912
SO43664,2017-07-04 00:00:00,346,397,286,1,1,"$2039,99",$2040,$1912
SO43664,2017-07-04 00:00:00,348,397,286,1,4,"$2024,99",$8100,$7592
SO43664,2017-07-04 00:00:00,350,397,286,1,2,"$2024,99",$4050,$3796
SO43664,2017-07-04 00:00:00,351,397,286,1,1,"$2024,99",$2025,$1898
SO43665,2017-07-04 00:00:00,212,146,289,1,1,"$20,19",$20,$12
SO43665,2017-07-04 00:00:00,218,146,289,1,6,"$5,70",$34,$20
SO43665,2017-07-04 00:00:00,220,146,289,1,2,"$20,19",$40,$24
SO43665,2017-07-04 00:00:00,223,146,289,1,2,"$5,19",$10,$11
SO43665,2017-07-04 00:00:00,232,146,289,1,2,"$28,84",$58,$63
SO43665,2017-07-04 00:00:00,346,146,289,1,1,"$2039,99",$2040,$1912
SO43665,2017-07-04 00:00:00,348,146,289,1,2,"$2024,99",$4050,$3796
SO43665,2017-07-04 00:00:00,349,146,289,1,1,"$2024,99",$2025,$1898
SO43665,2017-07-04 00:00:00,350,146,289,1,2,"$2024,99",$4050,$3796
SO43665,2017-07-04 00:00:00,351,146,289,1,1,"$2024,99",$2025,$1898
SO43666,2017-07-05 00:00:00,275,511,282,4,1,"$356,90",$357,$352
SO43666,2017-07-05 00:00:00,314,511,282,4,1,"$2146,96",$2147,$2171
SO43666,2017-07-05 00:00:00,317,511,282,4,1,"$874,79",$875,$885
SO43666,2017-07-05 00:00:00,330,511,282,4,1,"$419,46",$419,$413
SO43666,2017-07-05 00:00:00,334,511,282,4,1,"$419,46",$419,$413
SO43666,2017-07-05 00:00:00,338,511,282,4,2,"$419,46",$839,$826
SO43667,2017-07-06 00:00:00,219,646,283,3,3,"$5,70",$17,$10
SO43667,2017-07-06 00:00:00,346,646,283,3,1,"$2039,99",$2040,$1912
SO43667,2017-07-06 00:00:00,348,646,283,3,1,"$2024,99",$2025,$1898
SO43667,2017-07-06 00:00:00,351,646,283,3,1,"$2024,99",$2025,$1898
SO43668,2017-07-07 00:00:00,212,514,288,6,2,"$20,19",$40,$24
SO43668,2017-07-07 00:00:00,215,514,288,6,1,"$20,19",$20,$12
SO43668,2017-07-07 00:00:00,220,514,288,6,2,"$20,19",$40,$24
SO43668,2017-07-07 00:00:00,223,514,288,6,4,"$5,19",$21,$23
SO43668,2017-07-07 00:00:00,229,514,288,6,4,"$28,84",$115,$127
SO43668,2017-07-07 00:00:00,232,514,288,6,6,"$28,84",$173,$190
SO43668,2017-07-07 00:00:00,235,514,288,6,1,"$28,84",$29,$32
SO43668,2017-07-07 00:00:00,253,514,288,6,3,"$178,58",$536,$529
SO43668,2017-07-07 00:00:00,262,514,288,6,2,"$183,94",$368,$363
SO43668,2017-07-07 00:00:00,264,514,288,6,3,"$183,94",$552,$544
SO43668,2017-07-07 00:00:00,270,514,288,6,2,"$183,94",$368,$363
SO43668,2017-07-07 00:00:00,272,514,288,6,6,"$183,94",$1104,$1089
SO43668,2017-07-07 00:00:00,275,514,288,6,4,"$356,90",$1428,$1409
SO43668,2017-07-07 00:00:00,276,514,288,6,3,"$356,90",$1071,$1056
SO43668,2017-07-07 00:00:00,285,514,288,6,3,"$178,58",$536,$529
SO43668,2017-07-07 00:00:00,314,514,288,6,2,"$2146,96",$4294,$4343
SO43668,2017-07-07 00:00:00,315,514,288,6,2,"$874,79",$1750,$1769
SO43668,2017-07-07 00:00:00,316,514,288,6,3,"$874,79",$2624,$2654
SO43668,2017-07-07 00:00:00,317,514,288,6,3,"$874,79",$2624,$2654
SO43668,2017-07-07 00:00:00,319,514,288,6,6,"$874,79",$5249,$5308
SO43668,2017-07-07 00:00:00,322,514,288,6,7,"$419,46",$2936,$2892
SO43668,2017-07-07 00:00:00,324,514,288,6,3,"$419,46",$1258,$1239
SO43668,2017-07-07 00:00:00,326,514,288,6,4,"$419,46",$1678,$1653
SO43668,2017-07-07 00:00:00,328,514,288,6,3,"$419,46",$1258,$1239
SO43668,2017-07-07 00:00:00,330,514,288,6,2,"$419,46",$839,$826
SO43668,2017-07-07 00:00:00,332,514,288,6,6,"$419,46",$2517,$2479
SO43668,2017-07-07 00:00:00,334,514,288,6,2,"$419,46",$839,$826
SO43668,2017-07-07 00:00:00,338,514,288,6,2,"$419,46",$839,$826
SO43668,2017-07-07 00:00:00,342,514,288,6,2,"$419,46",$839,$826
SO43669,2017-07-08 00:00:00,304,578,289,1,1,"$714,70",$715,$617
SO43670,2017-07-08 00:00:00,218,504,281,3,2,"$5,70",$11,$7
SO43670,2017-07-08 00:00:00,219,504,281,3,1,"$5,70",$6,$3
SO43670,2017-07-08 00:00:00,346,504,281,3,2,"$2039,99",$4080,$3824
SO43670,2017-07-08 00:00:00,349,504,281,3,1,"$2024,99",$2025,$1898
SO43671,2017-07-09 00:00:00,215,200,289,1,1,"$20,19",$20,$12
SO43671,2017-07-09 00:00:00,220,200,289,1,1,"$20,19",$20,$12
SO43671,2017-07-09 00:00:00,229,200,289,1,2,"$28,84",$58,$63
SO43671,2017-07-09 00:00:00,235,200,289,1,1,"$28,84",$29,$32
SO43671,2017-07-09 00:00:00,275,200,289,1,2,"$356,90",$714,$704
SO43671,2017-07-09 00:00:00,314,200,289,1,1,"$2146,96",$2147,$2171
SO43671,2017-07-09 00:00:00,316,200,289,1,2,"$874,79",$1750,$1769
SO43671,2017-07-09 00:00:00,317,200,289,1,1,"$874,79",$875,$885
SO43671,2017-07-09 00:00:00,328,200,289,1,2,"$419,46",$839,$826
SO43671,2017-07-09 00:00:00,330,200,289,1,2,"$419,46",$839,$826
SO43671,2017-07-09 00:00:00,338,200,289,1,2,"$419,46",$839,$826
SO43672,2017-07-10 00:00:00,218,119,288,6,6,"$5,70",$34,$20
SO43672,2017-07-10 00:00:00,347,119,288,6,1,"$2039,99",$2040,$1912
SO43672,2017-07-10 00:00:00,349,119,288,6,2,"$2024,99",$4050,$3796
SO43673,2017-07-10 00:00:00,212,618,281,2,4,"$20,19",$81,$48
SO43673,2017-07-10 00:00:00,215,618,281,2,2,"$20,19",$40,$24
SO43673,2017-07-10 00:00:00,220,618,281,2,1,"$20,19",$20,$12
SO43673,2017-07-10 00:00:00,223,618,281,2,1,"$5,19",$5,$6
SO43673,2017-07-10 00:00:00,232,618,281,2,3,"$28,84",$87,$95
SO43673,2017-07-10 00:00:00,270,618,281,2,1,"$183,94",$184,$181
SO43673,2017-07-10 00:00:00,285,618,281,2,2,"$178,58",$357,$352
SO43673,2017-07-10 00:00:00,315,618,281,2,1,"$874,79",$875,$885
SO43673,2017-07-10 00:00:00,324,618,281,2,2,"$419,46",$839,$826
SO43673,2017-07-10 00:00:00,326,618,281,2,1,"$419,46",$419,$413
SO43673,2017-07-10 00:00:00,342,618,281,2,2,"$419,46",$839,$826
SO43674,2017-07-12 00:00:00,319,83,288,6,3,"$874,79",$2624,$2654
SO43675,2017-07-14 00:00:00,215,670,283,3,1,"$20,19",$20,$12
SO43675,2017-07-14 00:00:00,220,670,283,3,5,"$20,19",$101,$60
SO43675,2017-07-14 00:00:00,223,670,283,3,2,"$5,19",$10,$11
SO43675,2017-07-14 00:00:00,232,670,283,3,3,"$28,84",$87,$95
SO43675,2017-07-14 00:00:00,285,670,283,3,2,"$178,58",$357,$352
SO43675,2017-07-14 00:00:00,315,670,283,3,1,"$874,79",$875,$885
SO43675,2017-07-14 00:00:00,319,670,283,3,2,"$874,79",$1750,$1769
SO43675,2017-07-14 00:00:00,324,670,283,3,4,"$419,46",$1678,$1653
SO43675,2017-07-14 00:00:00,326,670,283,3,2,"$419,46",$839,$826
SO43676,2017-07-15 00:00:00,218,17,281,5,4,"$5,70",$23,$14
SO43676,2017-07-15 00:00:00,219,17,281,5,1,"$5,70",$6,$3
SO43676,2017-07-15 00:00:00,348,17,281,5,3,"$2024,99",$6075,$5694
SO43676,2017-07-15 00:00:00,349,17,281,5,2,"$2024,99",$4050,$3796
SO43676,2017-07-15 00:00:00,351,17,281,5,2,"$2024,99",$4050,$3796
SO43677,2017-07-16 00:00:00,212,679,284,6,1,"$20,19",$20,$12
SO43677,2017-07-16 00:00:00,215,679,284,6,2,"$20,19",$40,$24
SO43677,2017-07-16 00:00:00,223,679,284,6,5,"$5,19",$26,$29
SO43677,2017-07-16 00:00:00,232,679,284,6,3,"$28,84",$87,$95
SO43677,2017-07-16 00:00:00,270,679,284,6,2,"$183,94",$368,$363
SO43677,2017-07-16 00:00:00,314,679,284,6,1,"$2146,96",$2147,$2171
SO43677,2017-07-16 00:00:00,315,679,284,6,1,"$874,79",$875,$885
SO43677,2017-07-16 00:00:00,319,679,284,6,1,"$874,79",$875,$885
SO43677,2017-07-16 00:00:00,322,679,284,6,4,"$419,46",$1678,$1653
SO43677,2017-07-16 00:00:00,328,679,284,6,1,"$419,46",$419,$413
SO43677,2017-07-16 00:00:00,332,679,284,6,2,"$419,46",$839,$826
SO43677,2017-07-16 00:00:00,342,679,284,6,1,"$419,46",$419,$413
SO43678,2017-07-18 00:00:00,212,203,287,4,1,"$20,19",$20,$12
SO43678,2017-07-18 00:00:00,215,203,287,4,4,"$20,19",$81,$48
SO43678,2017-07-18 00:00:00,220,203,287,4,3,"$20,19",$61,$36
SO43678,2017-07-18 00:00:00,223,203,287,4,3,"$5,19",$16,$17
SO43678,2017-07-18 00:00:00,232,203,287,4,2,"$28,84",$58,$63
SO43678,2017-07-18 00:00:00,235,203,287,4,1,"$28,84",$29,$32
SO43678,2017-07-18 00:00:00,262,203,287,4,2,"$183,94",$368,$363
SO43678,2017-07-18 00:00:00,270,203,287,4,2,"$183,94",$368,$363
SO43678,2017-07-18 00:00:00,275,203,287,4,2,"$356,90",$714,$704
SO43678,2017-07-18 00:00:00,285,203,287,4,2,"$178,58",$357,$352
SO43678,2017-07-18 00:00:00,315,203,287,4,1,"$874,79",$875,$885
SO43678,2017-07-18 00:00:00,316,203,287,4,1,"$874,79",$875,$885
SO43678,2017-07-18 00:00:00,317,203,287,4,1,"$874,79",$875,$885
SO43678,2017-07-18 00:00:00,319,203,287,4,2,"$874,79",$1750,$1769
SO43678,2017-07-18 00:00:00,322,203,287,4,1,"$419,46",$419,$413
SO43678,2017-07-18 00:00:00,324,203,287,4,2,"$419,46",$839,$826
SO43678,2017-07-18 00:00:00,326,203,287,4,3,"$419,46",$1258,$1239
SO43678,2017-07-18 00:00:00,332,203,287,4,1,"$419,46",$419,$413
SO43678,2017-07-18 00:00:00,342,203,287,4,1,"$419,46",$419,$413
SO43679,2017-07-18 00:00:00,232,480,284,6,2,"$28,84",$58,$63
SO43679,2017-07-18 00:00:00,322,480,284,6,1,"$419,46",$419,$413
SO43679,2017-07-18 00:00:00,342,480,284,6,2,"$419,46",$839,$826
SO43680,2017-07-18 00:00:00,212,491,287,4,4,"$20,19",$81,$48
SO43680,2017-07-18 00:00:00,215,491,287,4,2,"$20,19",$40,$24
SO43680,2017-07-18 00:00:00,220,491,287,4,1,"$20,19",$20,$12
SO43680,2017-07-18 00:00:00,223,491,287,4,3,"$5,19",$16,$17
SO43680,2017-07-18 00:00:00,232,491,287,4,2,"$28,84",$58,$63
SO43680,2017-07-18 00:00:00,262,491,287,4,2,"$183,94",$368,$363
SO43680,2017-07-18 00:00:00,270,491,287,4,1,"$183,94",$184,$181
SO43680,2017-07-18 00:00:00,285,491,287,4,2,"$178,58",$357,$352
SO43680,2017-07-18 00:00:00,314,491,287,4,2,"$2146,96",$4294,$4343
SO43680,2017-07-18 00:00:00,317,491,287,4,2,"$874,79",$1750,$1769
SO43680,2017-07-18 00:00:00,319,491,287,4,1,"$874,79",$875,$885
SO43680,2017-07-18 00:00:00,322,491,287,4,3,"$419,46",$1258,$1239
SO43680,2017-07-18 00:00:00,324,491,287,4,1,"$419,46",$419,$413
SO43680,2017-07-18 00:00:00,328,491,287,4,1,"$419,46",$419,$413
SO43680,2017-07-18 00:00:00,332,491,287,4,3,"$419,46",$1258,$1239
SO43681,2017-07-19 00:00:00,212,423,285,5,1,"$20,19",$20,$12
SO43681,2017-07-19 00:00:00,215,423,285,5,2,"$20,19",$40,$24
SO43681,2017-07-19 00:00:00,220,423,285,5,2,"$20,19",$40,$24
SO43681,2017-07-19 00:00:00,223,423,285,5,2,"$5,19",$10,$11
SO43681,2017-07-19 00:00:00,229,423,285,5,2,"$28,84",$58,$63
SO43681,2017-07-19 00:00:00,232,423,285,5,6,"$28,84",$173,$190
SO43681,2017-07-19 00:00:00,235,423,285,5,2,"$28,84",$58,$63
SO43681,2017-07-19 00:00:00,262,423,285,5,1,"$183,94",$184,$181
SO43681,2017-07-19 00:00:00,270,423,285,5,1,"$183,94",$184,$181
SO43681,2017-07-19 00:00:00,272,423,285,5,2,"$183,94",$368,$363
SO43681,2017-07-19 00:00:00,275,423,285,5,1,"$356,90",$357,$352
SO43681,2017-07-19 00:00:00,285,423,285,5,2,"$178,58",$357,$352
SO43681,2017-07-19 00:00:00,314,423,285,5,1,"$2146,96",$2147,$2171
SO43681,2017-07-19 00:00:00,317,423,285,5,1,"$874,79",$875,$885
SO43681,2017-07-19 00:00:00,319,423,285,5,3,"$874,79",$2624,$2654
SO43681,2017-07-19 00:00:00,322,423,285,5,2,"$419,46",$839,$826
SO43681,2017-07-19 00:00:00,324,423,285,5,2,"$419,46",$839,$826
SO43681,2017-07-19 00:00:00,326,423,285,5,5,"$419,46",$2097,$2066
SO43681,2017-07-19 00:00:00,330,423,285,5,2,"$419,46",$839,$826
SO43681,2017-07-19 00:00:00,338,423,285,5,1,"$419,46",$419,$413
SO43681,2017-07-19 00:00:00,342,423,285,5,3,"$419,46",$1258,$1239
SO43682,2017-07-19 00:00:00,232,486,281,2,1,"$28,84",$29,$32
SO43682,2017-07-19 00:00:00,319,486,281,2,2,"$874,79",$1750,$1769
SO43682,2017-07-19 00:00:00,322,486,281,2,2,"$419,46",$839,$826
SO43682,2017-07-19 00:00:00,326,486,281,2,1,"$419,46",$419,$413
SO43682,2017-07-19 00:00:00,342,486,281,2,2,"$419,46",$839,$826
SO43683,2017-07-19 00:00:00,212,506,289,1,3,"$20,19",$61,$36
SO43683,2017-07-19 00:00:00,215,506,289,1,1,"$20,19",$20,$12
SO43683,2017-07-19 00:00:00,218,506,289,1,6,"$5,70",$34,$20
SO43683,2017-07-19 00:00:00,220,506,289,1,2,"$20,19",$40,$24
SO43683,2017-07-19 00:00:00,223,506,289,1,3,"$5,19",$16,$17
SO43683,2017-07-19 00:00:00,232,506,289,1,2,"$28,84",$58,$63
SO43683,2017-07-19 00:00:00,345,506,289,1,1,"$2039,99",$2040,$1912
SO43683,2017-07-19 00:00:00,346,506,289,1,2,"$2039,99",$4080,$3824
SO43683,2017-07-19 00:00:00,347,506,289,1,1,"$2039,99",$2040,$1912
SO43683,2017-07-19 00:00:00,348,506,289,1,4,"$2024,99",$8100,$7592
SO43683,2017-07-19 00:00:00,349,506,289,1,2,"$2024,99",$4050,$3796
SO43683,2017-07-19 00:00:00,350,506,289,1,6,"$2024,99",$12150,$11389
SO43683,2017-07-19 00:00:00,351,506,289,1,5,"$2024,99",$10125,$9490
SO43684,2017-07-21 00:00:00,315,549,285,5,2,"$874,79",$1750,$1769
SO43684,2017-07-21 00:00:00,319,549,285,5,2,"$874,79",$1750,$1769
SO43684,2017-07-21 00:00:00,322,549,285,5,1,"$419,46",$419,$413
SO43684,2017-07-21 00:00:00,326,549,285,5,2,"$419,46",$839,$826
SO43684,2017-07-21 00:00:00,328,549,285,5,1,"$419,46",$419,$413
SO43684,2017-07-21 00:00:00,342,549,285,5,1,"$419,46",$419,$413
SO43685,2017-07-21 00:00:00,262,458,285,5,1,"$183,94",$184,$181
SO43685,2017-07-21 00:00:00,315,458,285,5,1,"$874,79",$875,$885
SO43685,2017-07-21 00:00:00,328,458,285,5,1,"$419,46",$419,$413
SO43685,2017-07-21 00:00:00,332,458,285,5,3,"$419,46",$1258,$1239
SO43686,2017-07-22 00:00:00,319,344,289,1,3,"$874,79",$2624,$2654
SO43686,2017-07-22 00:00:00,326,344,289,1,1,"$419,46",$419,$413
SO43686,2017-07-22 00:00:00,342,344,289,1,1,"$419,46",$419,$413
SO43687,2017-07-23 00:00:00,332,269,281,2,2,"$419,46",$839,$826
SO43687,2017-07-23 00:00:00,338,269,281,2,1,"$419,46",$419,$413
SO43688,2017-07-23 00:00:00,262,161,281,2,1,"$183,94",$184,$181
SO43688,2017-07-23 00:00:00,270,161,281,2,2,"$183,94",$368,$363
SO43688,2017-07-23 00:00:00,285,161,281,2,1,"$178,58",$179,$176
SO43688,2017-07-23 00:00:00,314,161,281,2,2,"$2146,96",$4294,$4343
SO43688,2017-07-23 00:00:00,315,161,281,2,2,"$874,79",$1750,$1769
SO43688,2017-07-23 00:00:00,319,161,281,2,2,"$874,79",$1750,$1769
SO43688,2017-07-23 00:00:00,322,161,281,2,2,"$419,46",$839,$826
SO43688,2017-07-23 00:00:00,326,161,281,2,3,"$419,46",$1258,$1239
SO43688,2017-07-23 00:00:00,328,161,281,2,1,"$419,46",$419,$413
SO43688,2017-07-23 00:00:00,332,161,281,2,3,"$419,46",$1258,$1239
SO43688,2017-07-23 00:00:00,342,161,281,2,1,"$419,46",$419,$413
SO43689,2017-07-24 00:00:00,253,166,283,4,1,"$178,58",$179,$176
SO43689,2017-07-24 00:00:00,262,166,283,4,2,"$183,94",$368,$363
SO43689,2017-07-24 00:00:00,264,166,283,4,3,"$183,94",$552,$544
SO43689,2017-07-24 00:00:00,270,166,283,4,2,"$183,94",$368,$363
SO43689,2017-07-24 00:00:00,272,166,283,4,2,"$183,94",$368,$363
SO43689,2017-07-24 00:00:00,275,166,283,4,2,"$356,90",$714,$704
SO43689,2017-07-24 00:00:00,285,166,283,4,2,"$178,58",$357,$352
SO43689,2017-07-24 00:00:00,310,166,283,4,2,"$2146,96",$4294,$4343
SO43689,2017-07-24 00:00:00,314,166,283,4,1,"$2146,96",$2147,$2171
SO43689,2017-07-24 00:00:00,315,166,283,4,4,"$874,79",$3499,$3539
SO43689,2017-07-24 00:00:00,316,166,283,4,2,"$874,79",$1750,$1769
SO43689,2017-07-24 00:00:00,319,166,283,4,3,"$874,79",$2624,$2654
SO43689,2017-07-24 00:00:00,322,166,283,4,7,"$419,46",$2936,$2892
SO43689,2017-07-24 00:00:00,324,166,283,4,2,"$419,46",$839,$826
SO43689,2017-07-24 00:00:00,326,166,283,4,9,"$419,46",$3775,$3718
SO43689,2017-07-24 00:00:00,328,166,283,4,6,"$419,46",$2517,$2479
SO43689,2017-07-24 00:00:00,330,166,283,4,3,"$419,46",$1258,$1239
SO43689,2017-07-24 00:00:00,332,166,283,4,5,"$419,46",$2097,$2066
SO43689,2017-07-24 00:00:00,334,166,283,4,4,"$419,46",$1678,$1653
SO43689,2017-07-24 00:00:00,338,166,283,4,2,"$419,46",$839,$826
SO43689,2017-07-24 00:00:00,342,166,283,4,2,"$419,46",$839,$826
SO43690,2017-07-25 00:00:00,223,431,281,3,2,"$5,19",$10,$11
SO43690,2017-07-25 00:00:00,232,431,281,3,1,"$28,84",$29,$32
SO43690,2017-07-25 00:00:00,322,431,281,3,2,"$419,46",$839,$826
SO43690,2017-07-25 00:00:00,342,431,281,3,1,"$419,46",$419,$413
SO43691,2017-07-25 00:00:00,319,292,283,4,1,"$874,79",$875,$885
SO43692,2017-07-27 00:00:00,212,221,287,4,4,"$20,19",$81,$48
SO43692,2017-07-27 00:00:00,215,221,287,4,3,"$20,19",$61,$36
SO43692,2017-07-27 00:00:00,220,221,287,4,3,"$20,19",$61,$36
SO43692,2017-07-27 00:00:00,223,221,287,4,6,"$5,19",$31,$34
SO43692,2017-07-27 00:00:00,229,221,287,4,4,"$28,84",$115,$127
SO43692,2017-07-27 00:00:00,232,221,287,4,10,"$28,84",$288,$317
SO43692,2017-07-27 00:00:00,235,221,287,4,4,"$28,84",$115,$127
SO43692,2017-07-27 00:00:00,253,221,287,4,1,"$178,58",$179,$176
SO43692,2017-07-27 00:00:00,262,221,287,4,1,"$183,94",$184,$181
SO43692,2017-07-27 00:00:00,264,221,287,4,2,"$183,94",$368,$363
SO43692,2017-07-27 00:00:00,270,221,287,4,2,"$183,94",$368,$363
SO43692,2017-07-27 00:00:00,272,221,287,4,2,"$183,94",$368,$363
SO43692,2017-07-27 00:00:00,275,221,287,4,3,"$356,90",$1071,$1056
SO43692,2017-07-27 00:00:00,285,221,287,4,2,"$178,58",$357,$352
SO43692,2017-07-27 00:00:00,314,221,287,4,2,"$2146,96",$4294,$4343
SO43692,2017-07-27 00:00:00,315,221,287,4,8,"$874,79",$6998,$7078
SO43692,2017-07-27 00:00:00,316,221,287,4,2,"$874,79",$1750,$1769
SO43692,2017-07-27 00:00:00,317,221,287,4,4,"$874,79",$3499,$3539
SO43692,2017-07-27 00:00:00,319,221,287,4,8,"$874,79",$6998,$7078
SO43692,2017-07-27 00:00:00,322,221,287,4,7,"$419,46",$2936,$2892
SO43692,2017-07-27 00:00:00,324,221,287,4,3,"$419,46",$1258,$1239
SO43692,2017-07-27 00:00:00,326,221,287,4,6,"$419,46",$2517,$2479
SO43692,2017-07-27 00:00:00,328,221,287,4,1,"$419,46",$419,$413
SO43692,2017-07-27 00:00:00,330,221,287,4,1,"$419,46",$419,$413
SO43692,2017-07-27 00:00:00,332,221,287,4,2,"$419,46",$839,$826
SO43692,2017-07-27 00:00:00,334,221,287,4,1,"$419,46",$419,$413
SO43692,2017-07-27 00:00:00,338,221,287,4,1,"$419,46",$419,$413
SO43692,2017-07-27 00:00:00,342,221,287,4,5,"$419,46",$2097,$2066
SO43693,2017-07-27 00:00:00,212,485,281,5,2,"$20,19",$40,$24
SO43693,2017-07-27 00:00:00,215,485,281,5,2,"$20,19",$40,$24
SO43693,2017-07-27 00:00:00,218,485,281,5,6,"$5,70",$34,$20
SO43693,2017-07-27 00:00:00,235,485,281,5,3,"$28,84",$87,$95
SO43693,2017-07-27 00:00:00,344,485,281,5,3,"$2039,99",$6120,$5736
SO43693,2017-07-27 00:00:00,345,485,281,5,1,"$2039,99",$2040,$1912
SO43693,2017-07-27 00:00:00,346,485,281,5,1,"$2039,99",$2040,$1912
SO43693,2017-07-27 00:00:00,347,485,281,5,1,"$2039,99",$2040,$1912
SO43693,2017-07-27 00:00:00,350,485,281,5,3,"$2024,99",$6075,$5694
SO43693,2017-07-27 00:00:00,351,485,281,5,1,"$2024,99",$2025,$1898
SO43694,2017-07-30 00:00:00,212,315,285,5,1,"$20,19",$20,$12
SO43694,2017-07-30 00:00:00,215,315,285,5,1,"$20,19",$20,$12
SO43694,2017-07-30 00:00:00,220,315,285,5,5,"$20,19",$101,$60
SO43694,2017-07-30 00:00:00,223,315,285,5,1,"$5,19",$5,$6
SO43694,2017-07-30 00:00:00,232,315,285,5,2,"$28,84",$58,$63
SO43694,2017-07-30 00:00:00,235,315,285,5,3,"$28,84",$87,$95
SO43694,2017-07-30 00:00:00,344,315,285,5,3,"$2039,99",$6120,$5736
