SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;SalesTerritoryKey;Quantity;Unit Price;Sales;Cost
SO49450;03/03/2019 00:00;469;340;288;10;7;$22,79;$160;$110
SO49451;04/03/2019 00:00;360;613;284;6;2;$1229,46;$2459;$2212
SO49451;04/03/2019 00:00;468;613;284;6;4;$22,79;$91;$63
SO49451;04/03/2019 00:00;470;613;284;6;2;$22,79;$46;$31
SO49452;04/03/2019 00:00;375;67;290;7;1;$1308,94;$1309;$1321
SO49453;04/03/2019 00:00;352;551;291;6;1;$1242,85;$1243;$1118
SO49454;04/03/2019 00:00;358;47;291;6;5;$1229,46;$6147;$5529
SO49454;04/03/2019 00:00;468;47;291;6;1;$22,79;$23;$16
SO49454;04/03/2019 00:00;469;47;291;6;1;$22,79;$23;$16
SO49455;04/03/2019 00:00;341;306;283;3;1;$469,79;$470;$487
SO49456;04/03/2019 00:00;216;624;287;4;5;$20,19;$101;$69
SO49456;04/03/2019 00:00;343;624;287;4;1;$469,79;$470;$487
SO49456;04/03/2019 00:00;460;624;287;4;1;$53,99;$54;$37
SO49457;04/03/2019 00:00;399;349;282;4;2;$33,77;$68;$50
SO49458;05/03/2019 00:00;415;30;284;6;1;$198,04;$198;$147
SO49459;05/03/2019 00:00;433;406;291;6;2;$324,45;$649;$600
SO49460;06/03/2019 00:00;368;675;285;5;1;$1466,01;$1466;$1519
SO49460;06/03/2019 00:00;415;675;285;5;2;$198,04;$396;$293
SO49460;06/03/2019 00:00;417;675;285;5;1;$324,45;$324;$300
SO49461;06/03/2019 00:00;468;322;288;10;1;$22,79;$23;$16
SO49461;06/03/2019 00:00;469;322;288;10;1;$22,79;$23;$16
SO49461;06/03/2019 00:00;470;322;288;10;6;$22,79;$137;$94
SO49462;06/03/2019 00:00;433;609;282;4;2;$324,45;$649;$600
SO49463;06/03/2019 00:00;216;291;281;4;4;$20,19;$81;$56
SO49463;06/03/2019 00:00;358;291;281;4;2;$1229,46;$2459;$2212
SO49464;06/03/2019 00:00;213;254;286;1;4;$20,19;$81;$56
SO49464;06/03/2019 00:00;216;254;286;1;5;$20,19;$101;$69
SO49464;06/03/2019 00:00;221;254;286;1;2;$20,19;$40;$28
SO49464;06/03/2019 00:00;224;254;286;1;5;$5,19;$26;$26
SO49464;06/03/2019 00:00;230;254;286;1;1;$28,84;$29;$29
SO49464;06/03/2019 00:00;233;254;286;1;10;$28,84;$288;$291
SO49464;06/03/2019 00:00;236;254;286;1;2;$28,84;$58;$58
SO49464;06/03/2019 00:00;294;254;286;1;3;$744,27;$2233;$1983
SO49464;06/03/2019 00:00;297;254;286;1;3;$736,15;$2208;$1961
SO49464;06/03/2019 00:00;305;254;286;1;3;$736,15;$2208;$1961
SO49464;06/03/2019 00:00;308;254;286;1;3;$744,27;$2233;$1983
SO49464;06/03/2019 00:00;352;254;286;1;1;$1242,85;$1243;$1118
SO49464;06/03/2019 00:00;354;254;286;1;1;$1242,85;$1243;$1118
SO49464;06/03/2019 00:00;360;254;286;1;3;$1229,46;$3688;$3317
SO49464;06/03/2019 00:00;362;254;286;1;6;$1229,46;$7377;$6635
SO49464;06/03/2019 00:00;364;254;286;1;6;$647,99;$3888;$3591
SO49464;06/03/2019 00:00;365;254;286;1;1;$647,99;$648;$598
SO49464;06/03/2019 00:00;366;254;286;1;1;$647,99;$648;$598
SO49464;06/03/2019 00:00;367;254;286;1;3;$647,99;$1944;$1795
SO49464;06/03/2019 00:00;393;254;286;1;1;$137,69;$138;$102
SO49464;06/03/2019 00:00;395;254;286;1;4;$61,37;$245;$182
SO49464;06/03/2019 00:00;396;254;286;1;3;$74,84;$225;$166
SO49464;06/03/2019 00:00;397;254;286;1;2;$24,29;$49;$36
SO49464;06/03/2019 00:00;399;254;286;1;2;$33,77;$68;$50
SO49464;06/03/2019 00:00;409;254;286;1;1;$209,26;$209;$186
SO49464;06/03/2019 00:00;410;254;286;1;4;$36,45;$146;$108
SO49464;06/03/2019 00:00;420;254;286;1;3;$141,62;$425;$314
SO49464;06/03/2019 00:00;421;254;286;1;1;$196,33;$196;$145
SO49464;06/03/2019 00:00;428;254;286;1;5;$209,26;$1046;$929
SO49464;06/03/2019 00:00;445;254;286;1;1;$35,99;$36;$25
SO49464;06/03/2019 00:00;447;254;286;1;2;$15,00;$30;$21
SO49464;06/03/2019 00:00;448;254;286;1;4;$11,99;$48;$33
SO49464;06/03/2019 00:00;453;254;286;1;2;$35,99;$72;$49
SO49464;06/03/2019 00:00;456;254;286;1;5;$44,99;$225;$155
SO49464;06/03/2019 00:00;458;254;286;1;3;$44,99;$135;$93
SO49464;06/03/2019 00:00;459;254;286;1;6;$53,99;$324;$223
SO49464;06/03/2019 00:00;460;254;286;1;5;$53,99;$270;$186
SO49464;06/03/2019 00:00;462;254;286;1;2;$14,13;$28;$19
SO49464;06/03/2019 00:00;464;254;286;1;2;$14,13;$28;$19
SO49464;06/03/2019 00:00;469;254;286;1;2;$22,79;$46;$31
SO49464;06/03/2019 00:00;470;254;286;1;2;$22,79;$46;$31
SO49465;06/03/2019 00:00;216;579;281;3;2;$20,19;$40;$28
SO49465;06/03/2019 00:00;221;579;281;3;4;$20,19;$81;$56
SO49465;06/03/2019 00:00;224;579;281;3;8;$5,19;$42;$42
SO49465;06/03/2019 00:00;233;579;281;3;1;$28,84;$29;$29
SO49465;06/03/2019 00:00;321;579;281;3;1;$469,79;$470;$487
SO49465;06/03/2019 00:00;323;579;281;3;2;$469,79;$940;$973
SO49465;06/03/2019 00:00;325;579;281;3;3;$469,79;$1409;$1460
SO49465;06/03/2019 00:00;327;579;281;3;2;$469,79;$940;$973
SO49465;06/03/2019 00:00;329;579;281;3;5;$469,79;$2349;$2434
SO49465;06/03/2019 00:00;331;579;281;3;3;$469,79;$1409;$1460
SO49465;06/03/2019 00:00;333;579;281;3;1;$469,79;$470;$487
SO49465;06/03/2019 00:00;335;579;281;3;2;$469,79;$940;$973
SO49465;06/03/2019 00:00;337;579;281;3;2;$469,79;$940;$973
SO49465;06/03/2019 00:00;339;579;281;3;1;$469,79;$470;$487
SO49465;06/03/2019 00:00;341;579;281;3;5;$469,79;$2349;$2434
SO49465;06/03/2019 00:00;343;579;281;3;1;$469,79;$470;$487
SO49465;06/03/2019 00:00;368;579;281;3;2;$1466,01;$2932;$3038
SO49465;06/03/2019 00:00;369;579;281;3;3;$1466,01;$4398;$4556
SO49465;06/03/2019 00:00;370;579;281;3;2;$1466,01;$2932;$3038
SO49465;06/03/2019 00:00;371;579;281;3;2;$1308,94;$2618;$2641
SO49465;06/03/2019 00:00;373;579;281;3;1;$1308,94;$1309;$1321
SO49465;06/03/2019 00:00;379;579;281;3;5;$1308,94;$6545;$6603
SO49465;06/03/2019 00:00;381;579;281;3;5;$600,26;$3001;$3028
SO49465;06/03/2019 00:00;383;579;281;3;2;$600,26;$1201;$1211
SO49465;06/03/2019 00:00;387;579;281;3;1;$600,26;$600;$606
SO49465;06/03/2019 00:00;389;579;281;3;2;$600,26;$1201;$1211
SO49465;06/03/2019 00:00;422;579;281;3;2;$67,54;$135;$100
SO49465;06/03/2019 00:00;453;579;281;3;3;$35,99;$108;$74
SO49465;06/03/2019 00:00;456;579;281;3;7;$44,99;$315;$217
SO49465;06/03/2019 00:00;458;579;281;3;6;$44,99;$270;$186
SO49465;06/03/2019 00:00;460;579;281;3;3;$53,99;$162;$111
SO49466;07/03/2019 00:00;358;571;292;7;4;$1229,46;$4918;$4423
SO49466;07/03/2019 00:00;360;571;292;7;3;$1229,46;$3688;$3317
SO49466;07/03/2019 00:00;468;571;292;7;1;$22,79;$23;$16
SO49467;07/03/2019 00:00;352;10;291;6;3;$1242,85;$3729;$3354
SO49467;07/03/2019 00:00;354;10;291;6;2;$1242,85;$2486;$2236
SO49467;07/03/2019 00:00;356;10;291;6;6;$1242,85;$7457;$6707
SO49467;07/03/2019 00:00;358;10;291;6;1;$1229,46;$1229;$1106
SO49467;07/03/2019 00:00;360;10;291;6;6;$1229,46;$7377;$6635
SO49467;07/03/2019 00:00;362;10;291;6;5;$1229,46;$6147;$5529
SO49467;07/03/2019 00:00;364;10;291;6;7;$647,99;$4536;$4189
SO49467;07/03/2019 00:00;365;10;291;6;2;$647,99;$1296;$1197
SO49467;07/03/2019 00:00;366;10;291;6;3;$647,99;$1944;$1795
SO49467;07/03/2019 00:00;367;10;291;6;2;$647,99;$1296;$1197
SO49467;07/03/2019 00:00;399;10;291;6;3;$33,77;$101;$75
SO49467;07/03/2019 00:00;421;10;291;6;1;$196,33;$196;$145
SO49467;07/03/2019 00:00;428;10;291;6;1;$209,26;$209;$186
SO49467;07/03/2019 00:00;469;10;291;6;6;$22,79;$137;$94
SO49467;07/03/2019 00:00;470;10;291;6;5;$22,79;$114;$78
SO49468;07/03/2019 00:00;352;588;284;6;5;$1242,85;$6214;$5589
SO49468;07/03/2019 00:00;354;588;284;6;4;$1242,85;$4971;$4471
SO49468;07/03/2019 00:00;356;588;284;6;3;$1242,85;$3729;$3354
SO49468;07/03/2019 00:00;358;588;284;6;2;$1229,46;$2459;$2212
SO49468;07/03/2019 00:00;360;588;284;6;1;$1229,46;$1229;$1106
SO49468;07/03/2019 00:00;362;588;284;6;6;$1229,46;$7377;$6635
SO49468;07/03/2019 00:00;364;588;284;6;3;$647,99;$1944;$1795
SO49468;07/03/2019 00:00;365;588;284;6;7;$647,99;$4536;$4189
SO49468;07/03/2019 00:00;366;588;284;6;2;$647,99;$1296;$1197
SO49468;07/03/2019 00:00;367;588;284;6;3;$647,99;$1944;$1795
SO49468;07/03/2019 00:00;399;588;284;6;1;$33,77;$34;$25
SO49468;07/03/2019 00:00;420;588;284;6;2;$141,62;$283;$210
SO49468;07/03/2019 00:00;428;588;284;6;1;$209,26;$209;$186
SO49468;07/03/2019 00:00;469;588;284;6;3;$22,79;$68;$47
SO49468;07/03/2019 00:00;470;588;284;6;8;$22,79;$182;$125
SO49469;07/03/2019 00:00;339;701;291;6;1;$469,79;$470;$487
SO49469;07/03/2019 00:00;415;701;291;6;1;$198,04;$198;$147
SO49470;07/03/2019 00:00;216;225;285;5;3;$20,19;$61;$42
SO49470;07/03/2019 00:00;433;225;285;5;1;$324,45;$324;$300
SO49470;07/03/2019 00:00;460;225;285;5;3;$53,99;$162;$111
SO49471;07/03/2019 00:00;362;635;288;10;1;$1229,46;$1229;$1106
SO49471;07/03/2019 00:00;364;635;288;10;2;$647,99;$1296;$1197
SO49472;08/03/2019 00:00;352;187;282;4;1;$1242,85;$1243;$1118
SO49472;08/03/2019 00:00;354;187;282;4;2;$1242,85;$2486;$2236
SO49472;08/03/2019 00:00;356;187;282;4;2;$1242,85;$2486;$2236
SO49472;08/03/2019 00:00;358;187;282;4;1;$1229,46;$1229;$1106
SO49472;08/03/2019 00:00;360;187;282;4;2;$1229,46;$2459;$2212
SO49472;08/03/2019 00:00;365;187;282;4;4;$647,99;$2592;$2394
SO49472;08/03/2019 00:00;393;187;282;4;2;$137,69;$275;$204
SO49472;08/03/2019 00:00;395;187;282;4;4;$61,37;$245;$182
SO49472;08/03/2019 00:00;397;187;282;4;2;$24,29;$49;$36
SO49472;08/03/2019 00:00;410;187;282;4;1;$36,45;$36;$27
SO49472;08/03/2019 00:00;420;187;282;4;2;$141,62;$283;$210
SO49472;08/03/2019 00:00;421;187;282;4;4;$196,33;$785;$581
SO49472;08/03/2019 00:00;428;187;282;4;3;$209,26;$628;$557
SO49472;08/03/2019 00:00;469;187;282;4;1;$22,79;$23;$16
SO49473;08/03/2019 00:00;213;90;283;5;3;$20,19;$61;$42
SO49473;08/03/2019 00:00;216;90;283;5;3;$20,19;$61;$42
SO49473;08/03/2019 00:00;221;90;283;5;5;$20,19;$101;$69
SO49473;08/03/2019 00:00;224;90;283;5;12;$5,01;$60;$63
SO49473;08/03/2019 00:00;230;90;283;5;3;$28,84;$87;$87
SO49473;08/03/2019 00:00;233;90;283;5;3;$28,84;$87;$87
SO49473;08/03/2019 00:00;236;90;283;5;5;$28,84;$144;$145
SO49473;08/03/2019 00:00;263;90;283;5;1;$202,33;$202;$187
SO49473;08/03/2019 00:00;271;90;283;5;2;$202,33;$405;$374
SO49473;08/03/2019 00:00;286;90;283;5;1;$183,94;$184;$170
SO49473;08/03/2019 00:00;323;90;283;5;3;$469,79;$1409;$1460
SO49473;08/03/2019 00:00;325;90;283;5;4;$469,79;$1879;$1947
SO49473;08/03/2019 00:00;327;90;283;5;2;$469,79;$940;$973
SO49473;08/03/2019 00:00;329;90;283;5;2;$469,79;$940;$973
SO49473;08/03/2019 00:00;333;90;283;5;5;$469,79;$2349;$2434
SO49473;08/03/2019 00:00;343;90;283;5;7;$469,79;$3289;$3407
SO49473;08/03/2019 00:00;433;90;283;5;1;$324,45;$324;$300
SO49473;08/03/2019 00:00;445;90;283;5;5;$35,99;$180;$124
SO49473;08/03/2019 00:00;447;90;283;5;2;$15,00;$30;$21
SO49473;08/03/2019 00:00;448;90;283;5;5;$11,99;$60;$41
SO49473;08/03/2019 00:00;453;90;283;5;5;$35,99;$180;$124
SO49473;08/03/2019 00:00;456;90;283;5;2;$44,99;$90;$62
SO49473;08/03/2019 00:00;458;90;283;5;8;$44,99;$360;$247
SO49473;08/03/2019 00:00;459;90;283;5;1;$53,99;$54;$37
SO49473;08/03/2019 00:00;460;90;283;5;2;$53,99;$108;$74
SO49473;08/03/2019 00:00;461;90;283;5;3;$53,99;$162;$111
SO49473;08/03/2019 00:00;462;90;283;5;4;$14,13;$57;$39
SO49473;08/03/2019 00:00;464;90;283;5;3;$14,13;$42;$29
SO49474;09/03/2019 00:00;352;489;281;4;1;$1242,85;$1243;$1118
SO49474;09/03/2019 00:00;360;489;281;4;1;$1229,46;$1229;$1106
SO49475;09/03/2019 00:00;422;219;281;3;1;$67,54;$68;$50
SO49476;10/03/2019 00:00;265;575;283;2;1;$202,33;$202;$187
SO49476;10/03/2019 00:00;271;575;283;2;1;$202,33;$202;$187
SO49476;10/03/2019 00:00;339;575;283;2;2;$469,79;$940;$973
SO49476;10/03/2019 00:00;368;575;283;2;4;$1466,01;$5864;$6075
SO49476;10/03/2019 00:00;369;575;283;2;1;$1466,01;$1466;$1519
SO49476;10/03/2019 00:00;373;575;283;2;1;$1308,94;$1309;$1321
SO49476;10/03/2019 00:00;375;575;283;2;3;$1308,94;$3927;$3962
SO49476;10/03/2019 00:00;389;575;283;2;3;$600,26;$1801;$1817
SO49476;10/03/2019 00:00;417;575;283;2;4;$324,45;$1298;$1200
SO49476;10/03/2019 00:00;422;575;283;2;1;$67,54;$68;$50
SO49476;10/03/2019 00:00;435;575;283;2;2;$324,45;$649;$600
SO49477;10/03/2019 00:00;323;147;281;3;1;$469,79;$470;$487
SO49477;10/03/2019 00:00;325;147;281;3;1;$469,79;$470;$487
SO49477;10/03/2019 00:00;327;147;281;3;4;$469,79;$1879;$1947
SO49477;10/03/2019 00:00;329;147;281;3;2;$469,79;$940;$973
SO49477;10/03/2019 00:00;333;147;281;3;3;$469,79;$1409;$1460
SO49477;10/03/2019 00:00;343;147;281;3;4;$469,79;$1879;$1947
SO49478;10/03/2019 00:00;254;311;287;4;2;$183,94;$368;$340
SO49478;10/03/2019 00:00;368;311;287;4;1;$1466,01;$1466;$1519
SO49479;11/03/2019 00:00;213;72;283;2;3;$20,19;$61;$42
SO49479;11/03/2019 00:00;216;72;283;2;3;$20,19;$61;$42
SO49479;11/03/2019 00:00;221;72;283;2;3;$20,19;$61;$42
SO49479;11/03/2019 00:00;224;72;283;2;5;$5,19;$26;$26
SO49479;11/03/2019 00:00;230;72;283;2;3;$28,84;$87;$87
SO49479;11/03/2019 00:00;233;72;283;2;2;$28,84;$58;$58
SO49479;11/03/2019 00:00;236;72;283;2;6;$28,84;$173;$174
SO49479;11/03/2019 00:00;254;72;283;2;1;$183,94;$184;$170
SO49479;11/03/2019 00:00;263;72;283;2;5;$202,33;$1012;$936
SO49479;11/03/2019 00:00;265;72;283;2;1;$202,33;$202;$187
SO49479;11/03/2019 00:00;271;72;283;2;1;$202,33;$202;$187
SO49479;11/03/2019 00:00;273;72;283;2;2;$202,33;$405;$374
SO49479;11/03/2019 00:00;286;72;283;2;4;$183,94;$736;$681
SO49479;11/03/2019 00:00;323;72;283;2;8;$469,79;$3758;$3894
SO49479;11/03/2019 00:00;325;72;283;2;7;$469,79;$3289;$3407
SO49479;11/03/2019 00:00;327;72;283;2;12;$454,13;$5450;$5840
SO49479;11/03/2019 00:00;329;72;283;2;3;$469,79;$1409;$1460
SO49479;11/03/2019 00:00;331;72;283;2;5;$469,79;$2349;$2434
SO49479;11/03/2019 00:00;333;72;283;2;2;$469,79;$940;$973
SO49479;11/03/2019 00:00;335;72;283;2;6;$469,79;$2819;$2920
SO49479;11/03/2019 00:00;339;72;283;2;3;$469,79;$1409;$1460
SO49479;11/03/2019 00:00;343;72;283;2;7;$469,79;$3289;$3407
SO49479;11/03/2019 00:00;368;72;283;2;7;$1466,01;$10262;$10632
SO49479;11/03/2019 00:00;369;72;283;2;6;$1466,01;$8796;$9113
SO49479;11/03/2019 00:00;373;72;283;2;3;$1308,94;$3927;$3962
SO49479;11/03/2019 00:00;375;72;283;2;9;$1308,94;$11780;$11886
SO49479;11/03/2019 00:00;381;72;283;2;7;$600,26;$4202;$4240
SO49479;11/03/2019 00:00;383;72;283;2;6;$600,26;$3602;$3634
SO49479;11/03/2019 00:00;389;72;283;2;8;$600,26;$4802;$4845
SO49479;11/03/2019 00:00;417;72;283;2;7;$324,45;$2271;$2101
SO49479;11/03/2019 00:00;422;72;283;2;5;$67,54;$338;$250
SO49479;11/03/2019 00:00;433;72;283;2;2;$324,45;$649;$600
SO49479;11/03/2019 00:00;435;72;283;2;2;$324,45;$649;$600
SO49479;11/03/2019 00:00;445;72;283;2;2;$35,99;$72;$49
SO49479;11/03/2019 00:00;447;72;283;2;1;$15,00;$15;$10
SO49479;11/03/2019 00:00;448;72;283;2;5;$11,99;$60;$41
SO49479;11/03/2019 00:00;453;72;283;2;3;$35,99;$108;$74
SO49479;11/03/2019 00:00;454;72;283;2;4;$35,99;$144;$99
SO49479;11/03/2019 00:00;458;72;283;2;10;$44,99;$450;$309
SO49479;11/03/2019 00:00;459;72;283;2;5;$53,99;$270;$186
SO49479;11/03/2019 00:00;460;72;283;2;1;$53,99;$54;$37
SO49479;11/03/2019 00:00;461;72;283;2;3;$53,99;$162;$111
SO49479;11/03/2019 00:00;462;72;283;2;4;$14,13;$57;$39
SO49479;11/03/2019 00:00;464;72;283;2;2;$14,13;$28;$19
SO49480;11/03/2019 00:00;224;173;291;6;5;$5,19;$26;$26
SO49480;11/03/2019 00:00;233;173;291;6;3;$28,84;$87;$87
SO49480;11/03/2019 00:00;323;173;291;6;1;$469,79;$470;$487
SO49480;11/03/2019 00:00;325;173;291;6;2;$469,79;$940;$973
SO49480;11/03/2019 00:00;327;173;291;6;3;$469,79;$1409;$1460
SO49480;11/03/2019 00:00;329;173;291;6;5;$469,79;$2349;$2434
SO49480;11/03/2019 00:00;331;173;291;6;2;$469,79;$940;$973
SO49480;11/03/2019 00:00;333;173;291;6;3;$469,79;$1409;$1460
SO49480;11/03/2019 00:00;335;173;291;6;1;$469,79;$470;$487
SO49480;11/03/2019 00:00;337;173;291;6;2;$469,79;$940;$973
SO49480;11/03/2019 00:00;339;173;291;6;2;$469,79;$940;$973
SO49480;11/03/2019 00:00;341;173;291;6;2;$469,79;$940;$973
SO49480;11/03/2019 00:00;343;173;291;6;5;$469,79;$2349;$2434
SO49480;11/03/2019 00:00;369;173;291;6;3;$1466,01;$4398;$4556
SO49480;11/03/2019 00:00;370;173;291;6;4;$1466,01;$5864;$6075
SO49480;11/03/2019 00:00;371;173;291;6;4;$1308,94;$5236;$5283
SO49480;11/03/2019 00:00;373;173;291;6;2;$1308,94;$2618;$2641
SO49480;11/03/2019 00:00;375;173;291;6;2;$1308,94;$2618;$2641
SO49480;11/03/2019 00:00;377;173;291;6;3;$1308,94;$3927;$3962
SO49480;11/03/2019 00:00;379;173;291;6;2;$1308,94;$2618;$2641
SO49480;11/03/2019 00:00;381;173;291;6;1;$600,26;$600;$606
SO49480;11/03/2019 00:00;387;173;291;6;5;$600,26;$3001;$3028
SO49480;11/03/2019 00:00;389;173;291;6;2;$600,26;$1201;$1211
SO49480;11/03/2019 00:00;456;173;291;6;4;$44,99;$180;$124
SO49480;11/03/2019 00:00;458;173;291;6;3;$44,99;$135;$93
SO49481;11/03/2019 00:00;213;133;282;4;6;$20,19;$121;$83
SO49481;11/03/2019 00:00;216;133;282;4;5;$20,19;$101;$69
SO49481;11/03/2019 00:00;221;133;282;4;6;$20,19;$121;$83
SO49481;11/03/2019 00:00;224;133;282;4;5;$5,19;$26;$26
SO49481;11/03/2019 00:00;230;133;282;4;8;$28,84;$231;$233
SO49481;11/03/2019 00:00;233;133;282;4;12;$27,88;$335;$349
SO49481;11/03/2019 00:00;236;133;282;4;5;$28,84;$144;$145
SO49481;11/03/2019 00:00;294;133;282;4;3;$744,27;$2233;$1983
SO49481;11/03/2019 00:00;297;133;282;4;3;$736,15;$2208;$1961
SO49481;11/03/2019 00:00;305;133;282;4;1;$736,15;$736;$654
SO49481;11/03/2019 00:00;308;133;282;4;2;$744,27;$1489;$1322
SO49481;11/03/2019 00:00;352;133;282;4;2;$1242,85;$2486;$2236
SO49481;11/03/2019 00:00;354;133;282;4;2;$1242,85;$2486;$2236
SO49481;11/03/2019 00:00;356;133;282;4;2;$1242,85;$2486;$2236
SO49481;11/03/2019 00:00;358;133;282;4;4;$1229,46;$4918;$4423
SO49481;11/03/2019 00:00;360;133;282;4;2;$1229,46;$2459;$2212
SO49481;11/03/2019 00:00;365;133;282;4;1;$647,99;$648;$598
SO49481;11/03/2019 00:00;366;133;282;4;3;$647,99;$1944;$1795
SO49481;11/03/2019 00:00;367;133;282;4;5;$647,99;$3240;$2992
SO49481;11/03/2019 00:00;393;133;282;4;3;$137,69;$413;$306
SO49481;11/03/2019 00:00;395;133;282;4;8;$61,37;$491;$363
SO49481;11/03/2019 00:00;397;133;282;4;1;$24,29;$24;$18
SO49481;11/03/2019 00:00;399;133;282;4;1;$33,77;$34;$25
SO49481;11/03/2019 00:00;410;133;282;4;2;$36,45;$73;$54
SO49481;11/03/2019 00:00;420;133;282;4;5;$141,62;$708;$524
SO49481;11/03/2019 00:00;421;133;282;4;8;$196,33;$1571;$1162
SO49481;11/03/2019 00:00;427;133;282;4;8;$209,26;$1674;$1487
SO49481;11/03/2019 00:00;428;133;282;4;4;$209,26;$837;$743
SO49481;11/03/2019 00:00;447;133;282;4;8;$15,00;$120;$83
SO49481;11/03/2019 00:00;448;133;282;4;6;$11,99;$72;$49
SO49481;11/03/2019 00:00;453;133;282;4;8;$35,99;$288;$198
SO49481;11/03/2019 00:00;456;133;282;4;17;$41,24;$701;$526
SO49481;11/03/2019 00:00;458;133;282;4;9;$44,99;$405;$278
SO49481;11/03/2019 00:00;459;133;282;4;5;$53,99;$270;$186
SO49481;11/03/2019 00:00;460;133;282;4;8;$53,99;$432;$297
SO49481;11/03/2019 00:00;464;133;282;4;10;$14,13;$141;$97
SO49481;11/03/2019 00:00;469;133;282;4;4;$22,79;$91;$63
SO49481;11/03/2019 00:00;470;133;282;4;6;$22,79;$137;$94
SO49482;11/03/2019 00:00;358;586;291;6;2;$1229,46;$2459;$2212
SO49482;11/03/2019 00:00;360;586;291;6;2;$1229,46;$2459;$2212
SO49482;11/03/2019 00:00;468;586;291;6;1;$22,79;$23;$16
SO49482;11/03/2019 00:00;469;586;291;6;1;$22,79;$23;$16
SO49482;11/03/2019 00:00;470;586;291;6;2;$22,79;$46;$31
SO49483;11/03/2019 00:00;297;457;282;4;2;$736,15;$1472;$1307
SO49483;11/03/2019 00:00;358;457;282;4;1;$1229,46;$1229;$1106
SO49483;11/03/2019 00:00;360;457;282;4;1;$1229,46;$1229;$1106
SO49483;11/03/2019 00:00;395;457;282;4;9;$61,37;$552;$409
SO49483;11/03/2019 00:00;397;457;282;4;4;$24,29;$97;$72
SO49483;11/03/2019 00:00;399;457;282;4;2;$33,77;$68;$50
SO49483;11/03/2019 00:00;410;457;282;4;1;$36,45;$36;$27
SO49483;11/03/2019 00:00;420;457;282;4;2;$141,62;$283;$210
SO49483;11/03/2019 00:00;421;457;282;4;2;$196,33;$393;$291
SO49483;11/03/2019 00:00;427;457;282;4;2;$209,26;$419;$372
SO49483;11/03/2019 00:00;428;457;282;4;1;$209,26;$209;$186
SO49483;11/03/2019 00:00;470;457;282;4;6;$22,79;$137;$94
SO49484;12/03/2019 00:00;213;118;291;6;2;$20,19;$40;$28
SO49484;12/03/2019 00:00;216;118;291;6;3;$20,19;$61;$42
SO49484;12/03/2019 00:00;221;118;291;6;6;$20,19;$121;$83
SO49484;12/03/2019 00:00;224;118;291;6;5;$5,19;$26;$26
SO49484;12/03/2019 00:00;230;118;291;6;3;$28,84;$87;$87
SO49484;12/03/2019 00:00;233;118;291;6;5;$28,84;$144;$145
SO49484;12/03/2019 00:00;236;118;291;6;3;$28,84;$87;$87
SO49484;12/03/2019 00:00;305;118;291;6;1;$736,15;$736;$654
SO49484;12/03/2019 00:00;308;118;291;6;2;$744,27;$1489;$1322
SO49484;12/03/2019 00:00;352;118;291;6;1;$1242,85;$1243;$1118
SO49484;12/03/2019 00:00;354;118;291;6;1;$1242,85;$1243;$1118
SO49484;12/03/2019 00:00;356;118;291;6;2;$1242,85;$2486;$2236
SO49484;12/03/2019 00:00;358;118;291;6;2;$1229,46;$2459;$2212
SO49484;12/03/2019 00:00;362;118;291;6;1;$1229,46;$1229;$1106
SO49484;12/03/2019 00:00;364;118;291;6;1;$647,99;$648;$598
SO49484;12/03/2019 00:00;365;118;291;6;3;$647,99;$1944;$1795
SO49484;12/03/2019 00:00;366;118;291;6;3;$647,99;$1944;$1795
SO49484;12/03/2019 00:00;367;118;291;6;1;$647,99;$648;$598
SO49484;12/03/2019 00:00;393;118;291;6;4;$137,69;$551;$408
SO49484;12/03/2019 00:00;395;118;291;6;5;$61,37;$307;$227
SO49484;12/03/2019 00:00;396;118;291;6;2;$74,84;$150;$111
SO49484;12/03/2019 00:00;397;118;291;6;3;$24,29;$73;$54
SO49484;12/03/2019 00:00;410;118;291;6;1;$36,45;$36;$27
SO49484;12/03/2019 00:00;420;118;291;6;3;$141,62;$425;$314
SO49484;12/03/2019 00:00;421;118;291;6;1;$196,33;$196;$145
SO49484;12/03/2019 00:00;427;118;291;6;3;$209,26;$628;$557
SO49484;12/03/2019 00:00;428;118;291;6;1;$209,26;$209;$186
SO49484;12/03/2019 00:00;445;118;291;6;3;$35,99;$108;$74
SO49484;12/03/2019 00:00;447;118;291;6;5;$15,00;$75;$52
SO49484;12/03/2019 00:00;448;118;291;6;6;$11,99;$72;$49
SO49484;12/03/2019 00:00;453;118;291;6;7;$35,99;$252;$173
SO49484;12/03/2019 00:00;456;118;291;6;4;$44,99;$180;$124
SO49484;12/03/2019 00:00;458;118;291;6;3;$44,99;$135;$93
SO49484;12/03/2019 00:00;459;118;291;6;3;$53,99;$162;$111
SO49484;12/03/2019 00:00;460;118;291;6;4;$53,99;$216;$148
SO49484;12/03/2019 00:00;464;118;291;6;3;$14,13;$42;$29
SO49484;12/03/2019 00:00;469;118;291;6;2;$22,79;$46;$31
SO49484;12/03/2019 00:00;470;118;291;6;4;$22,79;$91;$63
SO49485;12/03/2019 00:00;216;155;291;6;2;$20,19;$40;$28
SO49485;12/03/2019 00:00;221;155;291;6;5;$20,19;$101;$69
SO49485;12/03/2019 00:00;224;155;291;6;7;$5,19;$36;$37
SO49485;12/03/2019 00:00;233;155;291;6;7;$28,84;$202;$204
